slice_identifier,sample_index,n_slices_expected,n_slices_real,first_slice,last_slice,mix,detector
slice02750,61,50,50,2721,2770,2,1
slice02751,61,50,50,2721,2770,2,1
slice02752,61,50,50,2721,2770,2,1
slice02753,61,50,50,2721,2770,2,1
slice02754,61,50,50,2721,2770,2,1
slice02755,61,50,50,2721,2770,2,1
slice02756,61,50,50,2721,2770,2,1
slice02757,61,50,50,2721,2770,2,1
slice02758,61,50,50,2721,2770,2,1
slice02759,61,50,50,2721,2770,2,1
slice02760,61,50,50,2721,2770,2,1
slice02761,61,50,50,2721,2770,2,1
slice02762,61,50,50,2721,2770,2,1
slice02763,61,50,50,2721,2770,2,1
slice02764,61,50,50,2721,2770,2,1
slice02765,61,50,50,2721,2770,2,1
slice02766,61,50,50,2721,2770,2,1
slice02767,61,50,50,2721,2770,2,1
slice02768,61,50,50,2721,2770,2,1
slice02769,61,50,50,2721,2770,2,1
slice02770,61,50,50,2721,2770,2,1
slice02771,62,50,50,2771,2820,2,1
slice02772,62,50,50,2771,2820,2,1
slice02773,62,50,50,2771,2820,2,1
slice02774,62,50,50,2771,2820,2,1
slice02775,62,50,50,2771,2820,2,1
slice02776,62,50,50,2771,2820,2,1
slice02777,62,50,50,2771,2820,2,1
slice02778,62,50,50,2771,2820,2,1
slice02779,62,50,50,2771,2820,2,1
slice02780,62,50,50,2771,2820,2,1
slice02781,62,50,50,2771,2820,2,1
slice02782,62,50,50,2771,2820,2,1
slice02783,62,50,50,2771,2820,2,1
slice02784,62,50,50,2771,2820,2,1
slice02785,62,50,50,2771,2820,2,1
slice02786,62,50,50,2771,2820,2,1
slice02787,62,50,50,2771,2820,2,1
slice02788,62,50,50,2771,2820,2,1
slice02789,62,50,50,2771,2820,2,1
slice02790,62,50,50,2771,2820,2,1
slice02791,62,50,50,2771,2820,2,1
slice02792,62,50,50,2771,2820,2,1
slice02793,62,50,50,2771,2820,2,1
slice02794,62,50,50,2771,2820,2,1
slice02795,62,50,50,2771,2820,2,1
slice02796,62,50,50,2771,2820,2,1
slice02797,62,50,50,2771,2820,2,1
slice02798,62,50,50,2771,2820,2,1
slice02799,62,50,50,2771,2820,2,1
slice02800,62,50,50,2771,2820,2,1
slice02801,62,50,50,2771,2820,2,1
slice02802,62,50,50,2771,2820,2,1
slice02803,62,50,50,2771,2820,2,1
slice02804,62,50,50,2771,2820,2,1
slice02805,62,50,50,2771,2820,2,1
slice02806,62,50,50,2771,2820,2,1
slice02807,62,50,50,2771,2820,2,1
slice02808,62,50,50,2771,2820,2,1
slice02809,62,50,50,2771,2820,2,1
slice02810,62,50,50,2771,2820,2,1
slice02811,62,50,50,2771,2820,2,1
slice02812,62,50,50,2771,2820,2,1
slice02813,62,50,50,2771,2820,2,1
slice02814,62,50,50,2771,2820,2,1
slice02815,62,50,50,2771,2820,2,1
slice02816,62,50,50,2771,2820,2,1
slice02817,62,50,50,2771,2820,2,1
slice02818,62,50,50,2771,2820,2,1
slice02819,62,50,50,2771,2820,2,1
slice02820,62,50,50,2771,2820,2,1
slice02821,63,50,10,2821,2830,2,1
slice02822,63,50,10,2821,2830,2,1
slice02823,63,50,10,2821,2830,2,1
slice02824,63,50,10,2821,2830,2,1
slice02825,63,50,10,2821,2830,2,1
slice02826,63,50,10,2821,2830,2,1
slice02827,63,50,10,2821,2830,2,1
slice02828,63,50,10,2821,2830,2,1
slice02829,63,50,10,2821,2830,2,1
slice02830,63,50,10,2821,2830,2,1
slice02831,64,50,50,2831,2880,2,2
slice02832,64,50,50,2831,2880,2,2
slice02833,64,50,50,2831,2880,2,2
slice02834,64,50,50,2831,2880,2,2
slice02835,64,50,50,2831,2880,2,2
slice02836,64,50,50,2831,2880,2,2
slice02837,64,50,50,2831,2880,2,2
slice02838,64,50,50,2831,2880,2,2
slice02839,64,50,50,2831,2880,2,2
slice02840,64,50,50,2831,2880,2,2
slice02841,64,50,50,2831,2880,2,2
slice02842,64,50,50,2831,2880,2,2
slice02843,64,50,50,2831,2880,2,2
slice02844,64,50,50,2831,2880,2,2
slice02845,64,50,50,2831,2880,2,2
slice02846,64,50,50,2831,2880,2,2
slice02847,64,50,50,2831,2880,2,2
slice02848,64,50,50,2831,2880,2,2
slice02849,64,50,50,2831,2880,2,2
slice02850,64,50,50,2831,2880,2,2
slice02851,64,50,50,2831,2880,2,2
slice02852,64,50,50,2831,2880,2,2
slice02853,64,50,50,2831,2880,2,2
slice02854,64,50,50,2831,2880,2,2
slice02855,64,50,50,2831,2880,2,2
slice02856,64,50,50,2831,2880,2,2
slice02857,64,50,50,2831,2880,2,2
slice02858,64,50,50,2831,2880,2,2
slice02859,64,50,50,2831,2880,2,2
slice02860,64,50,50,2831,2880,2,2
slice02861,64,50,50,2831,2880,2,2
slice02862,64,50,50,2831,2880,2,2
slice02863,64,50,50,2831,2880,2,2
slice02864,64,50,50,2831,2880,2,2
slice02865,64,50,50,2831,2880,2,2
slice02866,64,50,50,2831,2880,2,2
slice02867,64,50,50,2831,2880,2,2
slice02868,64,50,50,2831,2880,2,2
slice02869,64,50,50,2831,2880,2,2
slice02870,64,50,50,2831,2880,2,2
slice02871,64,50,50,2831,2880,2,2
slice02872,64,50,50,2831,2880,2,2
slice02873,64,50,50,2831,2880,2,2
slice02874,64,50,50,2831,2880,2,2
slice02875,64,50,50,2831,2880,2,2
slice02876,64,50,50,2831,2880,2,2
slice02877,64,50,50,2831,2880,2,2
slice02878,64,50,50,2831,2880,2,2
slice02879,64,50,50,2831,2880,2,2
slice02880,64,50,50,2831,2880,2,2
slice02881,65,50,50,2881,2930,2,2
slice02882,65,50,50,2881,2930,2,2
slice02883,65,50,50,2881,2930,2,2
slice02884,65,50,50,2881,2930,2,2
slice02885,65,50,50,2881,2930,2,2
slice02886,65,50,50,2881,2930,2,2
slice02887,65,50,50,2881,2930,2,2
slice02888,65,50,50,2881,2930,2,2
slice02889,65,50,50,2881,2930,2,2
slice02890,65,50,50,2881,2930,2,2
slice02891,65,50,50,2881,2930,2,2
slice02892,65,50,50,2881,2930,2,2
slice02893,65,50,50,2881,2930,2,2
slice02894,65,50,50,2881,2930,2,2
slice02895,65,50,50,2881,2930,2,2
slice02896,65,50,50,2881,2930,2,2
slice02897,65,50,50,2881,2930,2,2
slice02898,65,50,50,2881,2930,2,2
slice02899,65,50,50,2881,2930,2,2
slice02900,65,50,50,2881,2930,2,2
slice02901,65,50,50,2881,2930,2,2
slice02902,65,50,50,2881,2930,2,2
slice02903,65,50,50,2881,2930,2,2
slice02904,65,50,50,2881,2930,2,2
slice02905,65,50,50,2881,2930,2,2
slice02906,65,50,50,2881,2930,2,2
slice02907,65,50,50,2881,2930,2,2
slice02908,65,50,50,2881,2930,2,2
slice02909,65,50,50,2881,2930,2,2
slice02910,65,50,50,2881,2930,2,2
slice02911,65,50,50,2881,2930,2,2
slice02912,65,50,50,2881,2930,2,2
slice02913,65,50,50,2881,2930,2,2
slice02914,65,50,50,2881,2930,2,2
slice02915,65,50,50,2881,2930,2,2
slice02916,65,50,50,2881,2930,2,2
slice02917,65,50,50,2881,2930,2,2
slice02918,65,50,50,2881,2930,2,2
slice02919,65,50,50,2881,2930,2,2
slice02920,65,50,50,2881,2930,2,2
slice02921,65,50,50,2881,2930,2,2
slice02922,65,50,50,2881,2930,2,2
slice02923,65,50,50,2881,2930,2,2
slice02924,65,50,50,2881,2930,2,2
slice02925,65,50,50,2881,2930,2,2
slice02926,65,50,50,2881,2930,2,2
slice02927,65,50,50,2881,2930,2,2
slice02928,65,50,50,2881,2930,2,2
slice02929,65,50,50,2881,2930,2,2
slice02930,65,50,50,2881,2930,2,2
slice02931,66,50,50,2931,2980,2,2
slice02932,66,50,50,2931,2980,2,2
slice02933,66,50,50,2931,2980,2,2
slice02934,66,50,50,2931,2980,2,2
slice02935,66,50,50,2931,2980,2,2
slice02936,66,50,50,2931,2980,2,2
slice02937,66,50,50,2931,2980,2,2
slice02938,66,50,50,2931,2980,2,2
slice02939,66,50,50,2931,2980,2,2
slice02940,66,50,50,2931,2980,2,2
slice02941,66,50,50,2931,2980,2,2
slice02942,66,50,50,2931,2980,2,2
slice02943,66,50,50,2931,2980,2,2
slice02944,66,50,50,2931,2980,2,2
slice02945,66,50,50,2931,2980,2,2
slice02946,66,50,50,2931,2980,2,2
slice02947,66,50,50,2931,2980,2,2
slice02948,66,50,50,2931,2980,2,2
slice02949,66,50,50,2931,2980,2,2
slice02950,66,50,50,2931,2980,2,2
slice02951,66,50,50,2931,2980,2,2
slice02952,66,50,50,2931,2980,2,2
slice02953,66,50,50,2931,2980,2,2
slice02954,66,50,50,2931,2980,2,2
slice02955,66,50,50,2931,2980,2,2
slice02956,66,50,50,2931,2980,2,2
slice02957,66,50,50,2931,2980,2,2
slice02958,66,50,50,2931,2980,2,2
slice02959,66,50,50,2931,2980,2,2
slice02960,66,50,50,2931,2980,2,2
slice02961,66,50,50,2931,2980,2,2
slice02962,66,50,50,2931,2980,2,2
slice02963,66,50,50,2931,2980,2,2
slice02964,66,50,50,2931,2980,2,2
slice02965,66,50,50,2931,2980,2,2
slice02966,66,50,50,2931,2980,2,2
slice02967,66,50,50,2931,2980,2,2
slice02968,66,50,50,2931,2980,2,2
slice02969,66,50,50,2931,2980,2,2
slice02970,66,50,50,2931,2980,2,2
slice02971,66,50,50,2931,2980,2,2
slice02972,66,50,50,2931,2980,2,2
slice02973,66,50,50,2931,2980,2,2
slice02974,66,50,50,2931,2980,2,2
slice02975,66,50,50,2931,2980,2,2
slice02976,66,50,50,2931,2980,2,2
slice02977,66,50,50,2931,2980,2,2
slice02978,66,50,50,2931,2980,2,2
slice02979,66,50,50,2931,2980,2,2
slice02980,66,50,50,2931,2980,2,2
slice02981,67,50,50,2981,3030,2,2
slice02982,67,50,50,2981,3030,2,2
slice02983,67,50,50,2981,3030,2,2
slice02984,67,50,50,2981,3030,2,2
slice02985,67,50,50,2981,3030,2,2
slice02986,67,50,50,2981,3030,2,2
slice02987,67,50,50,2981,3030,2,2
slice02988,67,50,50,2981,3030,2,2
slice02989,67,50,50,2981,3030,2,2
slice02990,67,50,50,2981,3030,2,2
slice02991,67,50,50,2981,3030,2,2
slice02992,67,50,50,2981,3030,2,2
slice02993,67,50,50,2981,3030,2,2
slice02994,67,50,50,2981,3030,2,2
slice02995,67,50,50,2981,3030,2,2
slice02996,67,50,50,2981,3030,2,2
slice02997,67,50,50,2981,3030,2,2
slice02998,67,50,50,2981,3030,2,2
slice02999,67,50,50,2981,3030,2,2
slice03000,67,50,50,2981,3030,2,2
slice03001,67,50,50,2981,3030,2,2
slice03002,67,50,50,2981,3030,2,2
slice03003,67,50,50,2981,3030,2,2
slice03004,67,50,50,2981,3030,2,2
slice03005,67,50,50,2981,3030,2,2
slice03006,67,50,50,2981,3030,2,2
slice03007,67,50,50,2981,3030,2,2
slice03008,67,50,50,2981,3030,2,2
slice03009,67,50,50,2981,3030,2,2
slice03010,67,50,50,2981,3030,2,2
slice03011,67,50,50,2981,3030,2,2
slice03012,67,50,50,2981,3030,2,2
slice03013,67,50,50,2981,3030,2,2
slice03014,67,50,50,2981,3030,2,2
slice03015,67,50,50,2981,3030,2,2
slice03016,67,50,50,2981,3030,2,2
slice03017,67,50,50,2981,3030,2,2
slice03018,67,50,50,2981,3030,2,2
slice03019,67,50,50,2981,3030,2,2
slice03020,67,50,50,2981,3030,2,2
slice03021,67,50,50,2981,3030,2,2
slice03022,67,50,50,2981,3030,2,2
slice03023,67,50,50,2981,3030,2,2
slice03024,67,50,50,2981,3030,2,2
slice03025,67,50,50,2981,3030,2,2
slice03026,67,50,50,2981,3030,2,2
slice03027,67,50,50,2981,3030,2,2
slice03028,67,50,50,2981,3030,2,2
slice03029,67,50,50,2981,3030,2,2
slice03030,67,50,50,2981,3030,2,2
slice03031,68,40,40,3031,3070,2,2
slice03032,68,40,40,3031,3070,2,2
slice03033,68,40,40,3031,3070,2,2
slice03034,68,40,40,3031,3070,2,2
slice03035,68,40,40,3031,3070,2,2
slice03036,68,40,40,3031,3070,2,2
slice03037,68,40,40,3031,3070,2,2
slice03038,68,40,40,3031,3070,2,2
slice03039,68,40,40,3031,3070,2,2
slice03040,68,40,40,3031,3070,2,2
slice03041,68,40,40,3031,3070,2,2
slice03042,68,40,40,3031,3070,2,2
slice03043,68,40,40,3031,3070,2,2
slice03044,68,40,40,3031,3070,2,2
slice03045,68,40,40,3031,3070,2,2
slice03046,68,40,40,3031,3070,2,2
slice03047,68,40,40,3031,3070,2,2
slice03048,68,40,40,3031,3070,2,2
slice03049,68,40,40,3031,3070,2,2
slice03050,68,40,40,3031,3070,2,2
slice03051,68,40,40,3031,3070,2,2
slice03052,68,40,40,3031,3070,2,2
slice03053,68,40,40,3031,3070,2,2
slice03054,68,40,40,3031,3070,2,2
slice03055,68,40,40,3031,3070,2,2
slice03056,68,40,40,3031,3070,2,2
slice03057,68,40,40,3031,3070,2,2
slice03058,68,40,40,3031,3070,2,2
slice03059,68,40,40,3031,3070,2,2
slice03060,68,40,40,3031,3070,2,2
slice03061,68,40,40,3031,3070,2,2
slice03062,68,40,40,3031,3070,2,2
slice03063,68,40,40,3031,3070,2,2
slice03064,68,40,40,3031,3070,2,2
slice03065,68,40,40,3031,3070,2,2
slice03066,68,40,40,3031,3070,2,2
slice03067,68,40,40,3031,3070,2,2
slice03068,68,40,40,3031,3070,2,2
slice03069,68,40,40,3031,3070,2,2
slice03070,68,40,40,3031,3070,2,2
slice03071,69,40,40,3071,3110,2,2
slice03072,69,40,40,3071,3110,2,2
slice03073,69,40,40,3071,3110,2,2
slice03074,69,40,40,3071,3110,2,2
slice03075,69,40,40,3071,3110,2,2
slice03076,69,40,40,3071,3110,2,2
slice03077,69,40,40,3071,3110,2,2
slice03078,69,40,40,3071,3110,2,2
slice03079,69,40,40,3071,3110,2,2
slice03080,69,40,40,3071,3110,2,2
slice03081,69,40,40,3071,3110,2,2
slice03082,69,40,40,3071,3110,2,2
slice03083,69,40,40,3071,3110,2,2
slice03084,69,40,40,3071,3110,2,2
slice03085,69,40,40,3071,3110,2,2
slice03086,69,40,40,3071,3110,2,2
slice03087,69,40,40,3071,3110,2,2
slice03088,69,40,40,3071,3110,2,2
slice03089,69,40,40,3071,3110,2,2
slice03090,69,40,40,3071,3110,2,2
slice03091,69,40,40,3071,3110,2,2
slice03092,69,40,40,3071,3110,2,2
slice03093,69,40,40,3071,3110,2,2
slice03094,69,40,40,3071,3110,2,2
slice03095,69,40,40,3071,3110,2,2
slice03096,69,40,40,3071,3110,2,2
slice03097,69,40,40,3071,3110,2,2
slice03098,69,40,40,3071,3110,2,2
slice03099,69,40,40,3071,3110,2,2
slice03100,69,40,40,3071,3110,2,2
slice03101,69,40,40,3071,3110,2,2
slice03102,69,40,40,3071,3110,2,2
slice03103,69,40,40,3071,3110,2,2
slice03104,69,40,40,3071,3110,2,2
slice03105,69,40,40,3071,3110,2,2
slice03106,69,40,40,3071,3110,2,2
slice03107,69,40,40,3071,3110,2,2
slice03108,69,40,40,3071,3110,2,2
slice03109,69,40,40,3071,3110,2,2
slice03110,69,40,40,3071,3110,2,2
slice03111,70,50,50,3111,3160,2,2
slice03112,70,50,50,3111,3160,2,2
slice03113,70,50,50,3111,3160,2,2
slice03114,70,50,50,3111,3160,2,2
slice03115,70,50,50,3111,3160,2,2
slice03116,70,50,50,3111,3160,2,2
slice03117,70,50,50,3111,3160,2,2
slice03118,70,50,50,3111,3160,2,2
slice03119,70,50,50,3111,3160,2,2
slice03120,70,50,50,3111,3160,2,2
slice03121,70,50,50,3111,3160,2,2
slice03122,70,50,50,3111,3160,2,2
slice03123,70,50,50,3111,3160,2,2
slice03124,70,50,50,3111,3160,2,2
slice03125,70,50,50,3111,3160,2,2
slice03126,70,50,50,3111,3160,2,2
slice03127,70,50,50,3111,3160,2,2
slice03128,70,50,50,3111,3160,2,2
slice03129,70,50,50,3111,3160,2,2
slice03130,70,50,50,3111,3160,2,2
slice03131,70,50,50,3111,3160,2,2
slice03132,70,50,50,3111,3160,2,2
slice03133,70,50,50,3111,3160,2,2
slice03134,70,50,50,3111,3160,2,2
slice03135,70,50,50,3111,3160,2,2
slice03136,70,50,50,3111,3160,2,2
slice03137,70,50,50,3111,3160,2,2
slice03138,70,50,50,3111,3160,2,2
slice03139,70,50,50,3111,3160,2,2
slice03140,70,50,50,3111,3160,2,2
slice03141,70,50,50,3111,3160,2,2
slice03142,70,50,50,3111,3160,2,2
slice03143,70,50,50,3111,3160,2,2
slice03144,70,50,50,3111,3160,2,2
slice03145,70,50,50,3111,3160,2,2
slice03146,70,50,50,3111,3160,2,2
slice03147,70,50,50,3111,3160,2,2
slice03148,70,50,50,3111,3160,2,2
slice03149,70,50,50,3111,3160,2,2
slice03150,70,50,50,3111,3160,2,2
slice03151,70,50,50,3111,3160,2,2
slice03152,70,50,50,3111,3160,2,2
slice03153,70,50,50,3111,3160,2,2
slice03154,70,50,50,3111,3160,2,2
slice03155,70,50,50,3111,3160,2,2
slice03156,70,50,50,3111,3160,2,2
slice03157,70,50,50,3111,3160,2,2
slice03158,70,50,50,3111,3160,2,2
slice03159,70,50,50,3111,3160,2,2
slice03160,70,50,50,3111,3160,2,2
slice03161,71,50,50,3161,3210,2,2
slice03162,71,50,50,3161,3210,2,2
slice03163,71,50,50,3161,3210,2,2
slice03164,71,50,50,3161,3210,2,2
slice03165,71,50,50,3161,3210,2,2
slice03166,71,50,50,3161,3210,2,2
slice03167,71,50,50,3161,3210,2,2
slice03168,71,50,50,3161,3210,2,2
slice03169,71,50,50,3161,3210,2,2
slice03170,71,50,50,3161,3210,2,2
slice03171,71,50,50,3161,3210,2,2
slice03172,71,50,50,3161,3210,2,2
slice03173,71,50,50,3161,3210,2,2
slice03174,71,50,50,3161,3210,2,2
slice03175,71,50,50,3161,3210,2,2
slice03176,71,50,50,3161,3210,2,2
slice03177,71,50,50,3161,3210,2,2
slice03178,71,50,50,3161,3210,2,2
slice03179,71,50,50,3161,3210,2,2
slice03180,71,50,50,3161,3210,2,2
slice03181,71,50,50,3161,3210,2,2
slice03182,71,50,50,3161,3210,2,2
slice03183,71,50,50,3161,3210,2,2
slice03184,71,50,50,3161,3210,2,2
slice03185,71,50,50,3161,3210,2,2
slice03186,71,50,50,3161,3210,2,2
slice03187,71,50,50,3161,3210,2,2
slice03188,71,50,50,3161,3210,2,2
slice03189,71,50,50,3161,3210,2,2
slice03190,71,50,50,3161,3210,2,2
slice03191,71,50,50,3161,3210,2,2
slice03192,71,50,50,3161,3210,2,2
slice03193,71,50,50,3161,3210,2,2
slice03194,71,50,50,3161,3210,2,2
slice03195,71,50,50,3161,3210,2,2
slice03196,71,50,50,3161,3210,2,2
slice03197,71,50,50,3161,3210,2,2
slice03198,71,50,50,3161,3210,2,2
slice03199,71,50,50,3161,3210,2,2
slice03200,71,50,50,3161,3210,2,2
slice03201,71,50,50,3161,3210,2,2
slice03202,71,50,50,3161,3210,2,2
slice03203,71,50,50,3161,3210,2,2
slice03204,71,50,50,3161,3210,2,2
slice03205,71,50,50,3161,3210,2,2
slice03206,71,50,50,3161,3210,2,2
slice03207,71,50,50,3161,3210,2,2
slice03208,71,50,50,3161,3210,2,2
slice03209,71,50,50,3161,3210,2,2
slice03210,71,50,50,3161,3210,2,2
slice03211,72,50,50,3211,3260,2,2
slice03212,72,50,50,3211,3260,2,2
slice03213,72,50,50,3211,3260,2,2
slice03214,72,50,50,3211,3260,2,2
slice03215,72,50,50,3211,3260,2,2
slice03216,72,50,50,3211,3260,2,2
slice03217,72,50,50,3211,3260,2,2
slice03218,72,50,50,3211,3260,2,2
slice03219,72,50,50,3211,3260,2,2
slice03220,72,50,50,3211,3260,2,2
slice03221,72,50,50,3211,3260,2,2
slice03222,72,50,50,3211,3260,2,2
slice03223,72,50,50,3211,3260,2,2
slice03224,72,50,50,3211,3260,2,2
slice03225,72,50,50,3211,3260,2,2
slice03226,72,50,50,3211,3260,2,2
slice03227,72,50,50,3211,3260,2,2
slice03228,72,50,50,3211,3260,2,2
slice03229,72,50,50,3211,3260,2,2
slice03230,72,50,50,3211,3260,2,2
slice03231,72,50,50,3211,3260,2,2
slice03232,72,50,50,3211,3260,2,2
slice03233,72,50,50,3211,3260,2,2
slice03234,72,50,50,3211,3260,2,2
slice03235,72,50,50,3211,3260,2,2
slice03236,72,50,50,3211,3260,2,2
slice03237,72,50,50,3211,3260,2,2
slice03238,72,50,50,3211,3260,2,2
slice03239,72,50,50,3211,3260,2,2
slice03240,72,50,50,3211,3260,2,2
slice03241,72,50,50,3211,3260,2,2
slice03242,72,50,50,3211,3260,2,2
slice03243,72,50,50,3211,3260,2,2
slice03244,72,50,50,3211,3260,2,2
slice03245,72,50,50,3211,3260,2,2
slice03246,72,50,50,3211,3260,2,2
slice03247,72,50,50,3211,3260,2,2
slice03248,72,50,50,3211,3260,2,2
slice03249,72,50,50,3211,3260,2,2
slice03250,72,50,50,3211,3260,2,2
slice03251,72,50,50,3211,3260,2,2
slice03252,72,50,50,3211,3260,2,2
slice03253,72,50,50,3211,3260,2,2
slice03254,72,50,50,3211,3260,2,2
slice03255,72,50,50,3211,3260,2,2
slice03256,72,50,50,3211,3260,2,2
slice03257,72,50,50,3211,3260,2,2
slice03258,72,50,50,3211,3260,2,2
slice03259,72,50,50,3211,3260,2,2
slice03260,72,50,50,3211,3260,2,2
slice03261,73,50,50,3261,3310,2,2
slice03262,73,50,50,3261,3310,2,2
slice03263,73,50,50,3261,3310,2,2
slice03264,73,50,50,3261,3310,2,2
slice03265,73,50,50,3261,3310,2,2
slice03266,73,50,50,3261,3310,2,2
slice03267,73,50,50,3261,3310,2,2
slice03268,73,50,50,3261,3310,2,2
slice03269,73,50,50,3261,3310,2,2
slice03270,73,50,50,3261,3310,2,2
slice03271,73,50,50,3261,3310,2,2
slice03272,73,50,50,3261,3310,2,2
slice03273,73,50,50,3261,3310,2,2
slice03274,73,50,50,3261,3310,2,2
slice03275,73,50,50,3261,3310,2,2
slice03276,73,50,50,3261,3310,2,2
slice03277,73,50,50,3261,3310,2,2
slice03278,73,50,50,3261,3310,2,2
slice03279,73,50,50,3261,3310,2,2
slice03280,73,50,50,3261,3310,2,2
slice03281,73,50,50,3261,3310,2,2
slice03282,73,50,50,3261,3310,2,2
slice03283,73,50,50,3261,3310,2,2
slice03284,73,50,50,3261,3310,2,2
slice03285,73,50,50,3261,3310,2,2
slice03286,73,50,50,3261,3310,2,2
slice03287,73,50,50,3261,3310,2,2
slice03288,73,50,50,3261,3310,2,2
slice03289,73,50,50,3261,3310,2,2
slice03290,73,50,50,3261,3310,2,2
slice03291,73,50,50,3261,3310,2,2
slice03292,73,50,50,3261,3310,2,2
slice03293,73,50,50,3261,3310,2,2
slice03294,73,50,50,3261,3310,2,2
slice03295,73,50,50,3261,3310,2,2
slice03296,73,50,50,3261,3310,2,2
slice03297,73,50,50,3261,3310,2,2
slice03298,73,50,50,3261,3310,2,2
slice03299,73,50,50,3261,3310,2,2
slice03300,73,50,50,3261,3310,2,2
slice03301,73,50,50,3261,3310,2,2
slice03302,73,50,50,3261,3310,2,2
slice03303,73,50,50,3261,3310,2,2
slice03304,73,50,50,3261,3310,2,2
slice03305,73,50,50,3261,3310,2,2
slice03306,73,50,50,3261,3310,2,2
slice03307,73,50,50,3261,3310,2,2
slice03308,73,50,50,3261,3310,2,2
slice03309,73,50,50,3261,3310,2,2
slice03310,73,50,50,3261,3310,2,2
slice03311,74,50,50,3311,3360,2,2
slice03312,74,50,50,3311,3360,2,2
slice03313,74,50,50,3311,3360,2,2
slice03314,74,50,50,3311,3360,2,2
slice03315,74,50,50,3311,3360,2,2
slice03316,74,50,50,3311,3360,2,2
slice03317,74,50,50,3311,3360,2,2
slice03318,74,50,50,3311,3360,2,2
slice03319,74,50,50,3311,3360,2,2
slice03320,74,50,50,3311,3360,2,2
slice03321,74,50,50,3311,3360,2,2
slice03322,74,50,50,3311,3360,2,2
slice03323,74,50,50,3311,3360,2,2
slice03324,74,50,50,3311,3360,2,2
slice03325,74,50,50,3311,3360,2,2
slice03326,74,50,50,3311,3360,2,2
slice03327,74,50,50,3311,3360,2,2
slice03328,74,50,50,3311,3360,2,2
slice03329,74,50,50,3311,3360,2,2
slice03330,74,50,50,3311,3360,2,2
slice03331,74,50,50,3311,3360,2,2
slice03332,74,50,50,3311,3360,2,2
slice03333,74,50,50,3311,3360,2,2
slice03334,74,50,50,3311,3360,2,2
slice03335,74,50,50,3311,3360,2,2
slice03336,74,50,50,3311,3360,2,2
slice03337,74,50,50,3311,3360,2,2
slice03338,74,50,50,3311,3360,2,2
slice03339,74,50,50,3311,3360,2,2
slice03340,74,50,50,3311,3360,2,2
slice03341,74,50,50,3311,3360,2,2
slice03342,74,50,50,3311,3360,2,2
slice03343,74,50,50,3311,3360,2,2
slice03344,74,50,50,3311,3360,2,2
slice03345,74,50,50,3311,3360,2,2
slice03346,74,50,50,3311,3360,2,2
slice03347,74,50,50,3311,3360,2,2
slice03348,74,50,50,3311,3360,2,2
slice03349,74,50,50,3311,3360,2,2
slice03350,74,50,50,3311,3360,2,2
slice03351,74,50,50,3311,3360,2,2
slice03352,74,50,50,3311,3360,2,2
slice03353,74,50,50,3311,3360,2,2
slice03354,74,50,50,3311,3360,2,2
slice03355,74,50,50,3311,3360,2,2
slice03356,74,50,50,3311,3360,2,2
slice03357,74,50,50,3311,3360,2,2
slice03358,74,50,50,3311,3360,2,2
slice03359,74,50,50,3311,3360,2,2
slice03360,74,50,50,3311,3360,2,2
slice03361,75,50,50,3361,3410,2,2
slice03362,75,50,50,3361,3410,2,2
slice03363,75,50,50,3361,3410,2,2
slice03364,75,50,50,3361,3410,2,2
slice03365,75,50,50,3361,3410,2,2
slice03366,75,50,50,3361,3410,2,2
slice03367,75,50,50,3361,3410,2,2
slice03368,75,50,50,3361,3410,2,2
slice03369,75,50,50,3361,3410,2,2
slice03370,75,50,50,3361,3410,2,2
slice03371,75,50,50,3361,3410,2,2
slice03372,75,50,50,3361,3410,2,2
slice03373,75,50,50,3361,3410,2,2
slice03374,75,50,50,3361,3410,2,2
slice03375,75,50,50,3361,3410,2,2
slice03376,75,50,50,3361,3410,2,2
slice03377,75,50,50,3361,3410,2,2
slice03378,75,50,50,3361,3410,2,2
slice03379,75,50,50,3361,3410,2,2
slice03380,75,50,50,3361,3410,2,2
slice03381,75,50,50,3361,3410,2,2
slice03382,75,50,50,3361,3410,2,2
slice03383,75,50,50,3361,3410,2,2
slice03384,75,50,50,3361,3410,2,2
slice03385,75,50,50,3361,3410,2,2
slice03386,75,50,50,3361,3410,2,2
slice03387,75,50,50,3361,3410,2,2
slice03388,75,50,50,3361,3410,2,2
slice03389,75,50,50,3361,3410,2,2
slice03390,75,50,50,3361,3410,2,2
slice03391,75,50,50,3361,3410,2,2
slice03392,75,50,50,3361,3410,2,2
slice03393,75,50,50,3361,3410,2,2
slice03394,75,50,50,3361,3410,2,2
slice03395,75,50,50,3361,3410,2,2
slice03396,75,50,50,3361,3410,2,2
slice03397,75,50,50,3361,3410,2,2
slice03398,75,50,50,3361,3410,2,2
slice03399,75,50,50,3361,3410,2,2
slice03400,75,50,50,3361,3410,2,2
slice03401,75,50,50,3361,3410,2,2
slice03402,75,50,50,3361,3410,2,2
slice03403,75,50,50,3361,3410,2,2
slice03404,75,50,50,3361,3410,2,2
slice03405,75,50,50,3361,3410,2,2
slice03406,75,50,50,3361,3410,2,2
slice03407,75,50,50,3361,3410,2,2
slice03408,75,50,50,3361,3410,2,2
slice03409,75,50,50,3361,3410,2,2
slice03410,75,50,50,3361,3410,2,2
slice03411,76,50,20,3411,3430,2,2
slice03412,76,50,20,3411,3430,2,2
slice03413,76,50,20,3411,3430,2,2
